ad_id,date,spend,impressions,clicks,installs,CTR,CPI,CPM,CPC,CVR,thumbstop_rate,hold_rate,completion_rate,card_swipe_rate,last_card_reach_rate,video_plays_25pct,video_plays_75pct,avg_play_time_sec,likes,comments,shares,saves
ad_003,2026-03-12,92.71,9709,156,41,0.01607,2.2613,9.5493,0.5943,0.26282,,,,0.4237,0.2335,,,,28,2,5,3
ad_003,2026-03-13,77.85,8269,153,36,0.01850,2.1624,9.4144,0.5088,0.23529,,,,0.4150,0.2209,,,,27,2,4,3
ad_003,2026-03-14,72.28,8302,155,30,0.01867,2.4093,8.7063,0.4663,0.19355,,,,0.3979,0.2353,,,,38,2,7,4
ad_003,2026-03-15,84.67,9222,153,34,0.01659,2.4902,9.1809,0.5534,0.22222,,,,0.4412,0.2360,,,,31,2,6,3
ad_003,2026-03-16,96.47,9789,166,42,0.01696,2.2969,9.8550,0.5811,0.25301,,,,0.3796,0.2161,,,,29,1,5,3
ad_003,2026-03-17,99.39,11915,209,54,0.01754,1.8406,8.3418,0.4756,0.25837,,,,0.4041,0.1978,,,,37,2,5,4
ad_003,2026-03-18,111.34,12434,220,54,0.01769,2.0619,8.9545,0.5061,0.24545,,,,0.4099,0.2222,,,,39,3,8,4
ad_003,2026-03-19,104.62,12028,236,55,0.01962,1.9021,8.6978,0.4433,0.23305,,,,0.4260,0.2198,,,,51,2,9,6
ad_003,2026-03-20,110.59,14404,271,72,0.01881,1.5360,7.6781,0.4081,0.26568,,,,0.4106,0.2052,,,,44,2,8,4
ad_003,2026-03-21,83.29,11462,226,54,0.01972,1.5424,7.2664,0.3685,0.23894,,,,0.3867,0.2300,,,,41,3,9,4
ad_003,2026-03-22,92.94,10633,196,44,0.01843,2.1122,8.7405,0.4742,0.22449,,,,0.4554,0.2241,,,,40,3,6,4
ad_003,2026-03-23,127.42,16204,305,75,0.01882,1.6990,7.8637,0.4178,0.24590,,,,0.4550,0.2338,,,,68,4,12,7
ad_003,2026-03-24,110.00,12804,258,62,0.02015,1.7742,8.5909,0.4263,0.24031,,,,0.4282,0.2334,,,,54,4,13,6
ad_003,2026-03-25,116.09,14639,299,69,0.02042,1.6825,7.9304,0.3883,0.23077,,,,0.4410,0.2187,,,,56,3,9,5
ad_003,2026-03-26,145.42,14993,314,78,0.02094,1.8644,9.6994,0.4631,0.24841,,,,0.4120,0.1924,,,,64,4,13,7
ad_003,2026-03-27,141.30,16792,319,79,0.01900,1.7886,8.4146,0.4429,0.24765,,,,0.4033,0.2644,,,,53,3,8,7
ad_003,2026-03-28,112.44,14646,273,57,0.01864,1.9726,7.6772,0.4119,0.20879,,,,0.4427,0.2434,,,,48,2,8,6
ad_003,2026-03-29,124.96,16789,295,67,0.01757,1.8651,7.4429,0.4236,0.22712,,,,0.4526,0.2003,,,,53,3,7,6
ad_003,2026-03-30,123.66,13960,277,68,0.01984,1.8185,8.8580,0.4464,0.24549,,,,0.4449,0.2378,,,,48,3,8,5
ad_003,2026-03-31,156.01,18173,429,106,0.02361,1.4718,8.5845,0.3637,0.24709,,,,0.4684,0.2356,,,,71,6,13,6
ad_003,2026-04-01,155.18,21425,423,111,0.01974,1.3980,7.2430,0.3669,0.26241,,,,0.4676,0.2271,,,,84,5,13,6
ad_003,2026-04-02,140.90,15660,351,95,0.02241,1.4831,8.9973,0.4014,0.27066,,,,0.4938,0.2606,,,,67,4,12,7
ad_003,2026-04-03,161.65,17714,315,84,0.01778,1.9244,9.1255,0.5132,0.26667,,,,0.4216,0.2462,,,,69,3,9,7
ad_003,2026-04-04,138.13,14416,316,75,0.02192,1.8418,9.5819,0.4371,0.23734,,,,0.4257,0.2391,,,,71,4,14,8
ad_003,2026-04-05,130.49,14973,342,74,0.02284,1.7634,8.7149,0.3815,0.21637,,,,0.4115,0.2656,,,,72,5,14,7
ad_003,2026-04-06,186.30,20470,416,107,0.02032,1.7411,9.1009,0.4478,0.25721,,,,0.3820,0.2245,,,,89,4,15,6
ad_003,2026-04-07,183.55,20795,378,101,0.01818,1.8173,8.8267,0.4856,0.26720,,,,0.4245,0.2038,,,,71,4,11,8
ad_003,2026-04-08,166.66,22715,462,129,0.02034,1.2919,7.3369,0.3607,0.27922,,,,0.4553,0.2647,,,,89,6,14,9
ad_003,2026-04-09,172.08,19160,454,123,0.02370,1.3990,8.9813,0.3790,0.27093,,,,0.4903,0.2298,,,,97,6,21,9
ad_003,2026-04-10,164.88,19566,412,110,0.02106,1.4989,8.4270,0.4002,0.26699,,,,0.4452,0.2345,,,,76,3,15,7
ad_003,2026-04-11,171.70,19856,410,114,0.02065,1.5062,8.6474,0.4188,0.27805,,,,0.4956,0.2120,,,,85,4,17,9
ad_003,2026-04-12,161.56,16857,337,80,0.01999,2.0195,9.5843,0.4794,0.23739,,,,0.4652,0.2259,,,,66,4,12,8
ad_003,2026-04-13,185.00,22148,426,115,0.01923,1.6087,8.3529,0.4343,0.26995,,,,0.4698,0.2719,,,,77,4,14,9
ad_003,2026-04-14,164.21,19850,399,102,0.02010,1.6099,8.2726,0.4116,0.25564,,,,0.4664,0.2521,,,,72,5,14,8
ad_003,2026-04-15,216.99,28527,608,155,0.02131,1.3999,7.6063,0.3569,0.25493,,,,0.5292,0.2634,,,,123,4,21,11
ad_003,2026-04-16,197.61,23951,497,123,0.02075,1.6066,8.2505,0.3976,0.24748,,,,0.4968,0.2533,,,,89,3,16,10
ad_003,2026-04-17,192.54,21946,444,108,0.02023,1.7827,8.7731,0.4336,0.24324,,,,0.5534,0.2644,,,,97,7,15,10
ad_003,2026-04-18,195.71,23934,520,104,0.02173,1.8818,8.1770,0.3764,0.20000,,,,0.4455,0.2321,,,,105,6,20,11
ad_003,2026-04-19,153.92,18788,402,103,0.02140,1.4944,8.1927,0.3829,0.25622,,,,0.5364,0.2423,,,,86,4,17,10
ad_003,2026-04-20,194.27,26181,603,147,0.02303,1.3216,7.4203,0.3222,0.24378,,,,0.4759,0.2222,,,,130,7,24,9
ad_003,2026-04-21,243.27,31006,670,162,0.02161,1.5017,7.8460,0.3631,0.24179,,,,0.4864,0.2187,,,,138,9,22,15
ad_003,2026-04-22,209.86,26274,504,130,0.01918,1.6143,7.9873,0.4164,0.25794,,,,0.4866,0.2193,,,,101,6,21,11
ad_003,2026-04-23,221.82,26490,573,144,0.02163,1.5404,8.3738,0.3871,0.25131,,,,0.5185,0.2313,,,,105,6,19,11
ad_003,2026-04-24,255.25,27534,581,136,0.02110,1.8768,9.2702,0.4393,0.23408,,,,0.4939,0.2581,,,,121,6,26,10
ad_003,2026-04-25,203.22,24039,441,105,0.01835,1.9355,8.4539,0.4608,0.23810,,,,0.4354,0.2716,,,,84,4,18,8
ad_003,2026-04-26,196.70,21162,384,82,0.01815,2.3988,9.2948,0.5122,0.21354,,,,0.4445,0.2427,,,,83,4,17,8
ad_003,2026-04-27,262.26,36752,754,180,0.02052,1.4570,7.1359,0.3478,0.23873,,,,0.5258,0.2551,,,,147,6,30,14
ad_003,2026-04-28,253.30,30320,597,139,0.01969,1.8223,8.3544,0.4243,0.23283,,,,0.4707,0.2290,,,,121,9,20,9
ad_003,2026-04-29,222.86,29559,605,149,0.02047,1.4957,7.5395,0.3684,0.24628,,,,0.5535,0.2539,,,,138,7,23,16
ad_003,2026-04-30,194.08,19621,505,131,0.02574,1.4815,9.8915,0.3843,0.25941,,,,0.5008,0.2415,,,,116,8,21,12
ad_003,2026-05-01,233.98,32622,665,168,0.02039,1.3927,7.1724,0.3518,0.25263,,,,0.5061,0.2408,,,,122,6,20,13
ad_003,2026-05-02,185.13,22708,450,114,0.01982,1.6239,8.1525,0.4114,0.25333,,,,0.4938,0.2257,,,,89,4,16,11
ad_003,2026-05-03,195.81,26106,595,135,0.02279,1.4505,7.5007,0.3291,0.22689,,,,0.5193,0.2380,,,,113,6,21,11
ad_003,2026-05-04,260.29,32619,637,138,0.01953,1.8862,7.9798,0.4086,0.21664,,,,0.4727,0.2321,,,,131,7,30,14
ad_003,2026-05-05,292.37,36078,833,168,0.02309,1.7403,8.1039,0.3510,0.20168,,,,0.4634,0.2383,,,,150,10,26,12
ad_003,2026-05-06,261.13,32286,746,179,0.02311,1.4588,8.0880,0.3500,0.23995,,,,0.5224,0.2326,,,,136,7,26,16
ad_003,2026-05-07,303.02,35601,837,153,0.02351,1.9805,8.5115,0.3620,0.18280,,,,0.4742,0.2468,,,,164,10,30,23
ad_003,2026-05-08,246.90,28569,538,123,0.01883,2.0073,8.6423,0.4589,0.22862,,,,0.5272,0.2537,,,,105,7,21,12
ad_003,2026-05-09,265.38,39855,782,158,0.01962,1.6796,6.6587,0.3394,0.20205,,,,0.4486,0.2176,,,,177,9,32,13
ad_003,2026-05-10,220.96,26187,561,130,0.02142,1.6997,8.4377,0.3939,0.23173,,,,0.4900,0.2396,,,,104,5,17,12
ad_003,2026-05-11,251.56,34341,721,170,0.02100,1.4798,7.3253,0.3489,0.23578,,,,0.4769,0.2386,,,,121,7,16,12
ad_003,2026-05-12,239.12,32651,882,205,0.02701,1.1664,7.3236,0.2711,0.23243,,,,0.4956,0.2079,,,,200,13,28,21
ad_003,2026-05-13,349.62,46323,1078,201,0.02327,1.7394,7.5474,0.3243,0.18646,,,,0.4747,0.2278,,,,200,11,39,19
ad_003,2026-05-14,320.45,41168,809,155,0.01965,2.0674,7.7839,0.3961,0.19159,,,,0.5236,0.2396,,,,168,10,37,25
ad_003,2026-05-15,295.69,35358,750,159,0.02121,1.8597,8.3627,0.3943,0.21200,,,,0.5034,0.2588,,,,116,6,22,9
ad_003,2026-05-16,240.92,31696,638,154,0.02013,1.5644,7.6009,0.3776,0.24138,,,,0.5027,0.2318,,,,127,7,22,12
ad_003,2026-05-17,228.15,26874,539,124,0.02006,1.8399,8.4897,0.4233,0.23006,,,,0.4485,0.2392,,,,115,7,17,14
ad_003,2026-05-18,330.11,37161,914,184,0.02460,1.7941,8.8832,0.3612,0.20131,,,,0.4795,0.2178,,,,192,13,37,18
ad_003,2026-05-19,319.46,40125,797,155,0.01986,2.0610,7.9615,0.4008,0.19448,,,,0.5349,0.2519,,,,152,10,17,16
ad_003,2026-05-20,262.37,35307,722,160,0.02045,1.6398,7.4311,0.3634,0.22161,,,,0.4622,0.2264,,,,151,11,38,17
ad_003,2026-05-21,286.28,36238,746,166,0.02059,1.7246,7.8999,0.3837,0.22252,,,,0.5055,0.2161,,,,162,8,25,16
ad_003,2026-05-22,303.02,36262,799,169,0.02203,1.7930,8.3563,0.3792,0.21151,,,,0.4650,0.2453,,,,182,12,34,24
ad_003,2026-05-23,245.02,34676,717,148,0.02068,1.6555,7.0660,0.3417,0.20642,,,,0.5476,0.2032,,,,169,10,32,17
ad_003,2026-05-24,282.55,35832,807,149,0.02252,1.8963,7.8853,0.3501,0.18463,,,,0.4616,0.2472,,,,153,6,23,14
ad_003,2026-05-25,314.87,36118,800,152,0.02215,2.0715,8.7179,0.3936,0.19000,,,,0.4687,0.2342,,,,152,11,29,14
ad_003,2026-05-26,329.82,37259,775,140,0.02080,2.3558,8.8520,0.4256,0.18065,,,,0.4657,0.2746,,,,136,8,19,12
ad_003,2026-05-27,281.63,34751,747,147,0.02150,1.9159,8.1044,0.3770,0.19679,,,,0.5695,0.2508,,,,142,10,17,14
ad_003,2026-05-28,238.69,27467,586,134,0.02133,1.7813,8.6900,0.4073,0.22867,,,,0.5259,0.2511,,,,115,6,21,13
ad_003,2026-05-29,360.64,43726,874,150,0.01999,2.4042,8.2476,0.4126,0.17162,,,,0.5088,0.2270,,,,153,9,26,13
ad_004,2026-03-01,75.69,11703,349,61,0.02982,1.2408,6.4674,0.2169,0.17479,0.2938,0.4714,0.5507,,,2681,1256,3.54,,,,
ad_004,2026-03-02,93.01,13232,461,89,0.03484,1.0450,7.0289,0.2017,0.19306,0.2992,0.4924,0.5368,,,3560,1473,4.17,,,,
ad_004,2026-03-03,103.99,13700,505,87,0.03686,1.1953,7.5904,0.2059,0.17228,0.2914,0.5067,0.5407,,,3672,1603,4.24,,,,
ad_004,2026-03-04,84.35,11627,350,66,0.03010,1.2781,7.2549,0.2410,0.18857,0.3188,0.4377,0.5672,,,3051,1405,3.37,,,,
ad_004,2026-03-05,81.74,11838,400,72,0.03379,1.1352,6.9045,0.2043,0.18000,0.3082,0.4433,0.5855,,,2891,1164,3.37,,,,
ad_004,2026-03-06,96.99,13353,434,87,0.03250,1.1149,7.2639,0.2235,0.20046,0.2968,0.4487,0.5196,,,3418,1802,3.53,,,,
ad_004,2026-03-07,89.89,16186,505,83,0.03120,1.0830,5.5536,0.1780,0.16436,0.2888,0.4309,0.5359,,,3735,1870,3.48,,,,
ad_004,2026-03-08,76.37,9712,350,64,0.03604,1.1933,7.8633,0.2182,0.18286,0.3122,0.4620,0.5077,,,2626,1187,3.83,,,,
ad_004,2026-03-09,107.24,14133,431,87,0.03050,1.2326,7.5879,0.2488,0.20186,0.2930,0.4209,0.5680,,,3493,1726,3.22,,,,
ad_004,2026-03-10,127.74,18310,721,145,0.03938,0.8809,6.9763,0.1772,0.20111,0.3231,0.4515,0.5583,,,4417,1998,3.69,,,,
ad_004,2026-03-11,113.70,20096,636,128,0.03165,0.8883,5.6577,0.1788,0.20126,0.3434,0.4262,0.5582,,,4762,2314,3.33,,,,
ad_004,2026-03-12,124.93,19168,664,138,0.03464,0.9053,6.5177,0.1882,0.20783,0.3021,0.4525,0.5605,,,4912,2287,3.32,,,,
ad_004,2026-03-13,136.59,17959,594,110,0.03308,1.2417,7.6057,0.2300,0.18519,0.3180,0.4210,0.5325,,,4539,2031,3.35,,,,
ad_004,2026-03-14,97.11,14985,525,101,0.03504,0.9615,6.4806,0.1850,0.19238,0.3188,0.4836,0.5422,,,3731,2070,3.84,,,,
ad_004,2026-03-15,113.34,17778,643,118,0.03617,0.9605,6.3755,0.1763,0.18351,0.2982,0.5139,0.5528,,,4272,2156,3.90,,,,
ad_004,2026-03-16,129.38,22659,846,181,0.03734,0.7148,5.7100,0.1529,0.21395,0.3629,0.4909,0.4853,,,5806,3161,3.65,,,,
ad_004,2026-03-17,148.78,19453,641,127,0.03295,1.1715,7.6483,0.2321,0.19813,0.3141,0.4876,0.5465,,,4496,2138,3.56,,,,
ad_004,2026-03-18,166.49,22009,791,172,0.03594,0.9680,7.5646,0.2105,0.21745,0.3146,0.4887,0.5771,,,5869,2621,3.68,,,,
ad_004,2026-03-19,144.38,23282,797,157,0.03423,0.9196,6.2012,0.1811,0.19699,0.3235,0.4575,0.5115,,,6448,3297,3.49,,,,
ad_004,2026-03-20,172.13,23076,895,194,0.03878,0.8873,7.4594,0.1923,0.21676,0.3293,0.4910,0.5373,,,5542,2638,3.58,,,,
ad_004,2026-03-21,165.60,24304,814,150,0.03349,1.1040,6.8138,0.2034,0.18428,0.3462,0.4605,0.5134,,,6292,3079,3.84,,,,
ad_004,2026-03-22,118.69,20096,773,155,0.03847,0.7658,5.9063,0.1535,0.20052,0.3231,0.5238,0.5269,,,5239,2504,4.45,,,,
ad_004,2026-03-23,190.29,24333,985,217,0.04048,0.8769,7.8203,0.1932,0.22030,0.3508,0.4670,0.4863,,,6556,3069,3.54,,,,
ad_004,2026-03-24,180.31,26596,1106,223,0.04159,0.8086,6.7796,0.1630,0.20163,0.3297,0.4561,0.5461,,,6960,3148,3.72,,,,
ad_004,2026-03-25,199.28,29881,1074,238,0.03594,0.8373,6.6692,0.1856,0.22160,0.2853,0.4716,0.5705,,,7407,3756,3.57,,,,
ad_004,2026-03-26,172.41,24581,904,195,0.03678,0.8841,7.0139,0.1907,0.21571,0.3521,0.4690,0.5703,,,6320,2899,3.48,,,,
ad_004,2026-03-27,192.00,30383,972,186,0.03199,1.0323,6.3193,0.1975,0.19136,0.3518,0.5202,0.5945,,,8313,4261,4.04,,,,
ad_004,2026-03-28,151.04,23188,825,162,0.03558,0.9323,6.5136,0.1831,0.19636,0.3235,0.4872,0.5726,,,5665,2571,3.60,,,,
ad_004,2026-03-29,175.09,23169,899,180,0.03880,0.9727,7.5570,0.1948,0.20022,0.3519,0.4652,0.5535,,,5759,3160,3.75,,,,
ad_004,2026-03-30,208.19,30159,1047,200,0.03472,1.0409,6.9030,0.1988,0.19102,0.3402,0.4627,0.5813,,,7773,3746,3.75,,,,
ad_004,2026-03-31,170.91,27544,1021,216,0.03707,0.7912,6.2048,0.1674,0.21156,0.3704,0.5161,0.5446,,,7280,3418,3.91,,,,
ad_004,2026-04-01,251.21,35206,1320,260,0.03749,0.9662,7.1355,0.1903,0.19697,0.3651,0.4511,0.5381,,,8811,4398,3.29,,,,
ad_004,2026-04-02,202.27,31419,1144,220,0.03641,0.9194,6.4377,0.1768,0.19231,0.3409,0.4962,0.5581,,,7397,3681,3.63,,,,
ad_004,2026-04-03,184.43,28169,1122,250,0.03983,0.7377,6.5474,0.1644,0.22282,0.3304,0.4665,0.5531,,,7357,3931,3.85,,,,
ad_004,2026-04-04,178.05,27545,1006,196,0.03652,0.9084,6.4640,0.1770,0.19483,0.3270,0.5072,0.5716,,,7356,3762,3.88,,,,
ad_004,2026-04-05,214.19,38054,1390,264,0.03653,0.8113,5.6287,0.1541,0.18993,0.3365,0.4445,0.5677,,,9895,4922,3.64,,,,
ad_004,2026-04-06,237.74,34981,1324,234,0.03785,1.0160,6.7962,0.1796,0.17674,0.3359,0.4498,0.5774,,,8789,4153,3.59,,,,
ad_004,2026-04-07,212.80,32969,1219,251,0.03697,0.8478,6.4544,0.1746,0.20591,0.3458,0.5460,0.5568,,,7850,3974,4.00,,,,
ad_004,2026-04-08,309.59,46515,1876,337,0.04033,0.9187,6.6556,0.1650,0.17964,0.3442,0.4310,0.5997,,,11203,6245,3.44,,,,
ad_004,2026-04-09,255.28,44346,1353,282,0.03051,0.9053,5.7566,0.1887,0.20843,0.3682,0.5037,0.5452,,,11159,6564,4.06,,,,
ad_004,2026-04-10,249.18,39305,1349,239,0.03432,1.0426,6.3396,0.1847,0.17717,0.3334,0.4960,0.5273,,,9353,4789,3.67,,,,
ad_004,2026-04-11,222.98,33656,1269,231,0.03771,0.9653,6.6253,0.1757,0.18203,0.3412,0.4690,0.6014,,,8859,4077,3.62,,,,
ad_004,2026-04-12,205.94,33484,1244,250,0.03715,0.8238,6.1505,0.1655,0.20096,0.3322,0.5019,0.6036,,,8228,3866,4.10,,,,
ad_004,2026-04-13,262.44,45910,1919,389,0.04180,0.6747,5.7164,0.1368,0.20271,0.3589,0.4873,0.5591,,,11342,5993,3.73,,,,
ad_004,2026-04-14,288.06,43484,1713,331,0.03939,0.8703,6.6244,0.1682,0.19323,0.3404,0.4754,0.5613,,,11456,6007,3.54,,,,
ad_004,2026-04-15,260.01,39505,1519,302,0.03845,0.8609,6.5816,0.1712,0.19882,0.3373,0.4609,0.5630,,,10038,5760,4.07,,,,
ad_004,2026-04-16,313.28,44206,1519,248,0.03436,1.2632,7.0869,0.2062,0.16327,0.3345,0.4631,0.5591,,,11294,5292,3.63,,,,
ad_004,2026-04-17,314.70,49285,1844,300,0.03742,1.0490,6.3853,0.1707,0.16269,0.3503,0.5435,0.5462,,,12970,7434,4.45,,,,
ad_004,2026-04-18,288.97,43153,1575,246,0.03650,1.1747,6.6964,0.1835,0.15619,0.3921,0.4752,0.5416,,,11453,6260,3.69,,,,
ad_004,2026-04-19,221.76,33030,1235,251,0.03739,0.8835,6.7140,0.1796,0.20324,0.3602,0.4889,0.5337,,,8072,3957,4.07,,,,
ad_004,2026-04-20,328.91,59675,2196,352,0.03680,0.9344,5.5116,0.1498,0.16029,0.3673,0.4695,0.6017,,,14090,8316,3.84,,,,
ad_004,2026-04-21,310.07,46922,1880,333,0.04007,0.9311,6.6081,0.1649,0.17713,0.3734,0.5398,0.5410,,,12973,6483,4.29,,,,
ad_004,2026-04-22,366.42,54213,2233,376,0.04119,0.9745,6.7590,0.1641,0.16838,0.3322,0.4548,0.5802,,,14805,7867,3.29,,,,
ad_004,2026-04-23,312.78,53667,2104,325,0.03920,0.9624,5.8281,0.1487,0.15447,0.3370,0.5092,0.5492,,,14493,7688,4.17,,,,
ad_004,2026-04-24,338.34,57749,2242,424,0.03882,0.7980,5.8587,0.1509,0.18912,0.4064,0.5700,0.5474,,,14306,7521,4.29,,,,
ad_004,2026-04-25,289.72,41978,1577,258,0.03757,1.1229,6.9016,0.1837,0.16360,0.3329,0.4972,0.5415,,,11304,5980,3.89,,,,
ad_004,2026-04-26,264.15,38051,1467,260,0.03855,1.0159,6.9419,0.1801,0.17723,0.3372,0.4936,0.6014,,,9837,4783,3.75,,,,
ad_004,2026-04-27,342.59,57442,2437,360,0.04243,0.9516,5.9640,0.1406,0.14772,0.3626,0.4747,0.5624,,,14015,6959,3.35,,,,
ad_004,2026-04-28,368.63,60960,2496,446,0.04094,0.8265,6.0471,0.1477,0.17869,0.3370,0.5033,0.5572,,,15428,7856,3.86,,,,
ad_004,2026-04-29,387.39,66017,2703,423,0.04094,0.9158,5.8680,0.1433,0.15649,0.3216,0.4931,0.6241,,,16787,8613,3.56,,,,
ad_004,2026-04-30,412.30,65257,2517,405,0.03857,1.0180,6.3181,0.1638,0.16091,0.3516,0.4790,0.5656,,,15626,9065,3.65,,,,
ad_004,2026-05-01,324.03,52349,2219,357,0.04239,0.9076,6.1898,0.1460,0.16088,0.3424,0.5536,0.5839,,,12510,7313,4.27,,,,
ad_004,2026-05-02,358.10,61929,2354,365,0.03801,0.9811,5.7824,0.1521,0.15506,0.3564,0.4798,0.5718,,,17359,9722,3.40,,,,
ad_004,2026-05-03,313.41,54521,2003,317,0.03674,0.9887,5.7485,0.1565,0.15826,0.3272,0.4731,0.5513,,,14756,8415,3.78,,,,
ad_004,2026-05-04,373.25,59481,2345,384,0.03942,0.9720,6.2752,0.1592,0.16375,0.3316,0.4950,0.5792,,,14962,7873,3.66,,,,
ad_004,2026-05-05,380.58,56955,2335,353,0.04100,1.0781,6.6821,0.1630,0.15118,0.3051,0.5108,0.5825,,,14540,7385,3.92,,,,
ad_004,2026-05-06,400.51,65158,2662,390,0.04085,1.0269,6.1467,0.1505,0.14651,0.3458,0.5310,0.5545,,,17697,8346,3.97,,,,
ad_004,2026-05-07,418.02,65157,2066,314,0.03171,1.3313,6.4156,0.2023,0.15198,0.3794,0.5270,0.5413,,,17582,10345,4.04,,,,
ad_004,2026-05-08,435.33,66232,2370,406,0.03578,1.0722,6.5728,0.1837,0.17131,0.3414,0.4991,0.5937,,,16502,10258,3.95,,,,
ad_004,2026-05-09,339.14,52665,1920,291,0.03646,1.1654,6.4396,0.1766,0.15156,0.3217,0.5117,0.5666,,,14774,7356,3.76,,,,
ad_004,2026-05-10,331.40,45491,1786,278,0.03926,1.1921,7.2848,0.1856,0.15566,0.3661,0.4817,0.5880,,,12752,7685,3.87,,,,
ad_004,2026-05-11,410.12,66364,2965,453,0.04468,0.9053,6.1799,0.1383,0.15278,0.3460,0.5285,0.5668,,,17932,9423,4.02,,,,
ad_004,2026-05-12,462.39,84009,3236,524,0.03852,0.8824,5.5040,0.1429,0.16193,0.3414,0.5127,0.5895,,,23149,12222,4.14,,,,
ad_004,2026-05-13,439.65,66011,2693,412,0.04080,1.0671,6.6602,0.1633,0.15299,0.3367,0.5069,0.5629,,,17446,8738,4.12,,,,
ad_004,2026-05-14,484.33,76960,3008,405,0.03909,1.1959,6.2932,0.1610,0.13464,0.3692,0.5178,0.5933,,,21395,11495,3.97,,,,
ad_004,2026-05-15,388.84,69337,2789,381,0.04022,1.0206,5.6079,0.1394,0.13661,0.3699,0.5317,0.5842,,,17676,9687,4.40,,,,
ad_004,2026-05-16,403.61,55716,2187,297,0.03925,1.3590,7.2441,0.1846,0.13580,0.3194,0.5277,0.5739,,,15135,8240,4.08,,,,
ad_004,2026-05-17,351.96,56295,2014,277,0.03578,1.2706,6.2521,0.1748,0.13754,0.3397,0.5366,0.6187,,,16215,9192,4.31,,,,
ad_004,2026-05-18,386.06,59225,2134,335,0.03603,1.1524,6.5186,0.1809,0.15698,0.3660,0.5109,0.5668,,,15802,10089,4.05,,,,
ad_004,2026-05-19,464.19,81555,3311,540,0.04060,0.8596,5.6917,0.1402,0.16309,0.3565,0.5049,0.5857,,,23711,12124,3.84,,,,
ad_004,2026-05-20,429.58,71099,2870,434,0.04037,0.9898,6.0420,0.1497,0.15122,0.3351,0.5284,0.5733,,,20617,11708,4.42,,,,
ad_004,2026-05-21,457.57,65834,2915,425,0.04428,1.0766,6.9504,0.1570,0.14580,0.3444,0.5269,0.6081,,,15868,9244,4.02,,,,
ad_004,2026-05-22,473.88,75125,3094,476,0.04118,0.9955,6.3079,0.1532,0.15385,0.3281,0.5259,0.5721,,,19107,10483,3.96,,,,
ad_004,2026-05-23,386.92,66462,2617,399,0.03938,0.9697,5.8217,0.1478,0.15246,0.3283,0.5188,0.5973,,,16881,9160,4.17,,,,
ad_004,2026-05-24,356.87,51647,2362,329,0.04573,1.0847,6.9098,0.1511,0.13929,0.3543,0.4886,0.5575,,,14202,7507,3.59,,,,
ad_004,2026-05-25,534.47,81094,3579,488,0.04413,1.0952,6.5908,0.1493,0.13635,0.3620,0.5350,0.5790,,,23272,11842,4.06,,,,
ad_004,2026-05-26,418.17,67249,3091,504,0.04596,0.8297,6.2183,0.1353,0.16305,0.3399,0.4823,0.5665,,,19001,10581,3.84,,,,
ad_004,2026-05-27,453.32,74240,2657,444,0.03579,1.0210,6.1061,0.1706,0.16711,0.3545,0.4787,0.5711,,,19791,11948,3.86,,,,
ad_004,2026-05-28,404.66,68422,2615,347,0.03822,1.1662,5.9141,0.1547,0.13270,0.3163,0.5293,0.5644,,,16564,9913,4.00,,,,
ad_004,2026-05-29,492.29,76368,2872,397,0.03761,1.2400,6.4463,0.1714,0.13823,0.3275,0.4744,0.5877,,,21911,13113,3.54,,,,
ad_005,2026-03-01,61.66,10217,200,23,0.01958,2.6810,6.0353,0.3083,0.11500,,,,,,,,,,,,
ad_005,2026-03-02,95.78,13563,265,32,0.01954,2.9930,7.0617,0.3614,0.12075,,,,,,,,,,,,
ad_005,2026-03-03,60.84,9620,171,22,0.01778,2.7652,6.3238,0.3558,0.12865,,,,,,,,,,,,
ad_005,2026-03-04,83.76,12802,216,30,0.01687,2.7919,6.5425,0.3878,0.13889,,,,,,,,,,,,
ad_005,2026-03-05,82.88,13489,239,32,0.01772,2.5899,6.1440,0.3468,0.13389,,,,,,,,,,,,
ad_005,2026-03-06,80.81,10953,215,33,0.01963,2.4489,7.3782,0.3759,0.15349,,,,,,,,,,,,
ad_005,2026-03-07,74.87,13639,234,29,0.01716,2.5817,5.4894,0.3200,0.12393,,,,,,,,,,,,
ad_005,2026-03-08,80.33,10601,196,24,0.01849,3.3471,7.5776,0.4098,0.12245,,,,,,,,,,,,
ad_005,2026-03-09,86.41,13030,238,30,0.01827,2.8803,6.6317,0.3631,0.12605,,,,,,,,,,,,
ad_005,2026-03-10,89.39,13648,273,34,0.02000,2.6292,6.5498,0.3274,0.12454,,,,,,,,,,,,
ad_005,2026-03-11,105.59,14605,276,39,0.01890,2.7075,7.2298,0.3826,0.14130,,,,,,,,,,,,
ad_005,2026-03-12,116.13,17182,319,44,0.01857,2.6393,6.7587,0.3640,0.13793,,,,,,,,,,,,
ad_005,2026-03-13,109.91,14723,297,41,0.02017,2.6807,7.4650,0.3701,0.13805,,,,,,,,,,,,
ad_005,2026-03-14,90.17,14106,270,34,0.01914,2.6520,6.3923,0.3340,0.12593,,,,,,,,,,,,
ad_005,2026-03-15,98.41,13057,278,39,0.02129,2.5235,7.5373,0.3540,0.14029,,,,,,,,,,,,
ad_005,2026-03-16,115.44,14132,247,37,0.01748,3.1199,8.1686,0.4674,0.14980,,,,,,,,,,,,
